Date 	Open 	High 	Low 	Close
	Adj Close
	Volume
Aug 14, 2024 	1.9000 	1.9800 	1.7800 	1.8470 	1.8470 	19,000
Aug 13, 2024 	1.9800 	1.9800 	1.7350 	1.7400 	1.7400 	15,600
Aug 12, 2024 	1.8000 	1.8000 	1.7000 	1.7000 	1.7000 	9,900
Aug 9, 2024 	1.8000 	1.8630 	1.7260 	1.7590 	1.7590 	4,700
Aug 8, 2024 	1.7900 	1.8800 	1.7600 	1.7600 	1.7600 	12,500
Aug 7, 2024 	1.9600 	1.9600 	1.8200 	1.8500 	1.8500 	28,000
Aug 6, 2024 	1.7200 	1.9100 	1.6490 	1.7300 	1.7300 	42,300
Aug 5, 2024 	1.6300 	1.8110 	1.6300 	1.7300 	1.7300 	9,500
Aug 2, 2024 	2.1200 	2.1500 	1.8300 	1.8450 	1.8450 	23,100
Aug 1, 2024 	2.0800 	2.1860 	2.0800 	2.1000 	2.1000 	8,700
Jul 31, 2024 	2.2400 	2.2700 	2.0100 	2.0800 	2.0800 	55,400
Jul 30, 2024 	2.1900 	2.8000 	2.1700 	2.3300 	2.3300 	248,800
Jul 29, 2024 	2.2800 	2.4400 	2.1520 	2.2500 	2.2500 	43,100
Jul 26, 2024 	2.2510 	2.4100 	2.2100 	2.3000 	2.3000 	33,500
Jul 25, 2024 	2.1900 	2.3700 	2.1150 	2.3000 	2.3000 	69,200
Jul 24, 2024 	2.2800 	2.3700 	2.1700 	2.2500 	2.2500 	78,300
Jul 23, 2024 	2.2300 	2.4400 	2.2300 	2.2800 	2.2800 	150,400
Jul 22, 2024 	2.1400 	2.3300 	2.0200 	2.1800 	2.1800 	133,400
Jul 19, 2024 	2.3200 	2.3400 	2.1100 	2.1400 	2.1400 	122,500
Jul 18, 2024 	2.3700 	2.5200 	2.2600 	2.3900 	2.3900 	99,500
Jul 17, 2024 	2.2300 	2.6500 	2.2200 	2.3300 	2.3300 	173,700
Jul 16, 2024 	1.9700 	2.4000 	1.9700 	2.3200 	2.3200 	227,400
Jul 15, 2024 	2.0700 	2.2200 	1.9800 	2.0300 	2.0300 	128,800
Jul 12, 2024 	2.3100 	2.4780 	2.0000 	2.1300 	2.1300 	147,600
Jul 11, 2024 	2.3600 	2.6830 	2.2200 	2.3100 	2.3100 	361,400
Jul 10, 2024 	3.0000 	3.2900 	2.2000 	2.3500 	2.3500 	1,287,200
Jul 9, 2024 	1.6800 	4.8000 	1.6200 	2.9100 	2.9100 	31,178,600
Jul 8, 2024 	1.5700 	1.6200 	1.5600 	1.6200 	1.6200 	10,100
Jul 5, 2024 	1.5500 	1.5600 	1.5200 	1.5600 	1.5600 	8,400
Jul 3, 2024 	1.5610 	1.6400 	1.5300 	1.6100 	1.6100 	12,000
Jul 2, 2024 	1.5300 	1.6500 	1.4810 	1.6500 	1.6500 	17,000
Jul 1, 2024 	1.5500 	1.6880 	1.5000 	1.5000 	1.5000 	14,900
Jun 28, 2024 	1.4800 	1.7150 	1.4800 	1.6500 	1.6500 	96,500
Jun 27, 2024 	1.4900 	1.5330 	1.4800 	1.5200 	1.5200 	14,900
Jun 26, 2024 	1.5660 	1.5880 	1.5000 	1.5300 	1.5300 	43,900
Jun 25, 2024 	1.4810 	1.6100 	1.4800 	1.5000 	1.5000 	40,700
Jun 24, 2024 	1.5600 	1.5600 	1.4600 	1.4900 	1.4900 	15,600
Jun 21, 2024 	1.6000 	1.6300 	1.4600 	1.4600 	1.4600 	54,200
Jun 20, 2024 	1.6100 	1.6630 	1.5800 	1.6300 	1.6300 	22,200
Jun 18, 2024 	1.7500 	1.8000 	1.6200 	1.6400 	1.6400 	70,500
Jun 17, 2024 	1.6150 	1.9790 	1.5690 	1.8300 	1.8300 	663,400
Jun 14, 2024 	1.5400 	1.6700 	1.4710 	1.5500 	1.5500 	34,600
Jun 13, 2024 	1.6640 	1.8500 	1.5300 	1.5900 	1.5900 	122,700
Jun 12, 2024 	1.5900 	1.6500 	1.5000 	1.5400 	1.5400 	47,500
Jun 11, 2024 	1.6050 	1.6050 	1.4700 	1.5500 	1.5500 	24,400
Jun 10, 2024 	1.6300 	1.6300 	1.5300 	1.5300 	1.5300 	16,500
Jun 7, 2024 	1.6700 	1.7100 	1.6000 	1.6200 	1.6200 	41,300
Jun 6, 2024 	1.7900 	1.8000 	1.7400 	1.7400 	1.7400 	11,100
Jun 5, 2024 	1.6800 	1.8150 	1.6800 	1.7700 	1.7700 	38,700
Jun 4, 2024 	1.6600 	1.7100 	1.6600 	1.6850 	1.6850 	12,400
Jun 3, 2024 	1.6200 	1.7800 	1.6200 	1.7100 	1.7100 	42,500
May 31, 2024 	1.5400 	1.6470 	1.5330 	1.6200 	1.6200 	19,400
May 30, 2024 	1.5300 	1.6490 	1.5300 	1.6100 	1.6100 	7,500
May 29, 2024 	1.6120 	1.6200 	1.3100 	1.5800 	1.5800 	25,800
May 28, 2024 	1.6400 	1.6640 	1.5300 	1.6200 	1.6200 	37,200
May 24, 2024 	1.7300 	1.7800 	1.6100 	1.6200 	1.6200 	53,100
May 23, 2024 	1.7600 	1.7600 	1.5820 	1.6600 	1.6600 	55,900
May 22, 2024 	1.6000 	1.8800 	1.5000 	1.7400 	1.7400 	392,000
May 21, 2024 	1.8700 	2.7000 	1.5300 	1.9900 	1.9900 	4,083,300
May 20, 2024 	1.5800 	1.6720 	1.5000 	1.5300 	1.5300 	50,600
May 17, 2024 	1.6300 	1.6740 	1.4800 	1.5800 	1.5800 	50,000
May 16, 2024 	1.7000 	1.7700 	1.4400 	1.6500 	1.6500 	119,700
May 15, 2024 	2.0000 	2.1180 	1.9400 	1.9400 	1.9400 	17,100
May 14, 2024 	1.9900 	2.1700 	1.9310 	2.0000 	2.0000 	15,000
May 13, 2024 	2.0300 	2.1940 	1.9700 	2.0200 	2.0200 	31,400
May 10, 2024 	2.0510 	2.1500 	1.9300 	1.9300 	1.9300 	11,500
May 9, 2024 	2.2700 	2.2700 	1.9400 	2.0400 	2.0400 	13,100
May 8, 2024 	1.8800 	2.0400 	1.8800 	1.9900 	1.9900 	17,400
May 7, 2024 	1.9600 	2.3580 	1.9100 	2.0100 	2.0100 	58,600
May 6, 2024 	1.9200 	1.9800 	1.8600 	1.8700 	1.8700 	9,300
May 3, 2024 	1.9700 	2.0500 	1.8650 	2.0000 	2.0000 	11,300
May 2, 2024 	1.9800 	2.1000 	1.9600 	2.0000 	2.0000 	21,000
May 1, 2024 	2.2100 	2.2100 	1.9810 	1.9900 	1.9900 	27,500
Apr 30, 2024 	2.0300 	2.1800 	1.8000 	2.1500 	2.1500 	74,100
Apr 29, 2024 	1.9770 	1.9770 	1.8210 	1.9600 	1.9600 	4,800
Apr 26, 2024 	1.7950 	1.8700 	1.7700 	1.8000 	1.8000 	20,600
Apr 25, 2024 	1.7000 	1.8180 	1.6800 	1.7690 	1.7690 	15,900
Apr 24, 2024 	1.9300 	1.9500 	1.7600 	1.8200 	1.8200 	16,700
Apr 23, 2024 	1.7700 	2.0700 	1.7700 	1.9000 	1.9000 	48,200
Apr 22, 2024 	1.7600 	2.0000 	1.7600 	1.8000 	1.8000 	31,800
Apr 19, 2024 	1.8010 	1.9400 	1.8000 	1.8200 	1.8200 	19,800
Apr 18, 2024 	1.7500 	2.0600 	1.7200 	1.8300 	1.8300 	90,600
Apr 17, 2024 	1.4700 	1.9900 	1.4700 	1.9100 	1.9100 	308,600
Apr 16, 2024 	1.9200 	2.3100 	1.3300 	1.4800 	1.4800 	508,200
Apr 15, 2024 	2.2200 	2.2200 	2.0100 	2.0350 	2.0350 	21,800
Apr 12, 2024 	2.2400 	2.3480 	2.1070 	2.1600 	2.1600 	21,000
Apr 11, 2024 	2.4900 	2.5800 	2.2200 	2.2200 	2.2200 	22,500
Apr 10, 2024 	2.4550 	2.4600 	2.2500 	2.4600 	2.4600 	25,900
Apr 9, 2024 	2.3100 	2.5290 	2.1660 	2.3200 	2.3200 	30,800
Apr 8, 2024 	2.2000 	2.4000 	2.1730 	2.3150 	2.3150 	51,300
Apr 5, 2024 	2.5000 	2.5000 	2.2000 	2.2300 	2.2300 	19,800
Apr 4, 2024 	2.3200 	2.4200 	2.1600 	2.1900 	2.1900 	40,500
Apr 3, 2024 	2.0600 	2.6000 	2.0600 	2.2600 	2.2600 	101,500
Apr 2, 2024 	2.3000 	2.3500 	2.0300 	2.1000 	2.1000 	35,600
Apr 1, 2024 	2.2400 	2.3300 	2.0600 	2.2000 	2.2000 	94,500
Mar 28, 2024 	2.1050 	3.0000 	1.9500 	2.3300 	2.3300 	627,000
Mar 27, 2024 	1.8800 	2.0400 	1.8050 	2.0100 	2.0100 	216,400
Mar 26, 2024 	2.1000 	2.1700 	1.8550 	1.9600 	1.9600 	61,500
Mar 25, 2024 	2.6500 	2.6600 	2.0500 	2.1100 	2.1100 	149,200
Mar 22, 2024 	3.4500 	3.7000 	2.6100 	2.7700 	2.7700 	335,200
Mar 21, 2024 	3.2200 	3.5000 	3.2200 	3.4800 	3.4800 	69,800
Mar 20, 2024 	3.1500 	3.4700 	3.0500 	3.3100 	3.3100 	108,400
Mar 19, 2024 	3.3000 	3.3650 	3.1200 	3.2200 	3.2200 	41,100
Mar 18, 2024 	3.4200 	3.6600 	3.3000 	3.3800 	3.3800 	110,800
Mar 15, 2024 	3.5200 	3.6700 	3.4000 	3.5000 	3.5000 	64,400
Mar 14, 2024 	3.6100 	3.7900 	3.5100 	3.5800 	3.5800 	127,300
Mar 13, 2024 	3.5700 	3.8300 	3.3500 	3.5800 	3.5800 	182,800
Mar 12, 2024 	3.5600 	4.3900 	3.4200 	4.0200 	4.0200 	520,900
Mar 11, 2024 	3.8000 	4.0000 	3.5000 	3.8800 	3.8800 	1,193,900
Mar 8, 2024 	4.1100 	4.1200 	3.5200 	3.5300 	3.5300 	150,200
Mar 7, 2024 	3.7800 	4.3000 	3.7600 	4.1200 	4.1200 	228,200
Mar 6, 2024 	3.7700 	4.1500 	3.6100 	3.7000 	3.7000 	104,700
Mar 5, 2024 	3.3700 	4.0050 	3.3700 	3.8400 	3.8400 	164,200
Mar 4, 2024 	3.2700 	3.4600 	3.1300 	3.3920 	3.3920 	37,000
Mar 1, 2024 	3.4200 	3.4900 	3.1930 	3.2300 	3.2300 	49,400
Feb 29, 2024 	3.1200 	3.8600 	3.0900 	3.5200 	3.5200 	95,100
Feb 28, 2024 	1:19 Stock Splits
Feb 28, 2024 	3.4200 	3.9000 	3.0000 	3.1500 	3.1500 	143,000
Feb 27, 2024 	3.7430 	4.0850 	3.5150 	3.7050 	3.7050 	40,795
Feb 26, 2024 	3.7430 	3.8950 	3.6100 	3.8000 	3.8000 	28,711
Feb 23, 2024 	3.5530 	3.8000 	3.4390 	3.6100 	3.6100 	84,316
Feb 22, 2024 	3.9900 	3.9900 	3.5910 	3.7050 	3.7050 	10,163
Feb 21, 2024 	3.9900 	4.0850 	3.6100 	3.6290 	3.6290 	29,184
Feb 20, 2024 	3.9900 	4.7500 	3.8000 	4.0850 	4.0850 	37,937
Feb 16, 2024 	3.8000 	3.9900 	3.7430 	3.8950 	3.8950 	4,647
Feb 15, 2024 	3.8000 	3.9900 	3.7050 	3.9900 	3.9900 	16,026
Feb 14, 2024 	4.1800 	4.1800 	3.8570 	3.9900 	3.9900 	8,147
Feb 13, 2024 	3.9900 	4.1990 	3.8000 	3.9900 	3.9900 	15,295
Feb 12, 2024 	3.7050 	4.1610 	3.7050 	3.9900 	3.9900 	10,358
Feb 9, 2024 	3.8760 	3.9520 	3.6670 	3.8190 	3.8190 	6,221
Feb 8, 2024 	4.0470 	4.0470 	3.6290 	3.9710 	3.9710 	5,642
Feb 7, 2024 	3.9710 	3.9710 	3.6480 	3.6860 	3.6860 	3,495
Feb 6, 2024 	3.6860 	3.8760 	3.6290 	3.6860 	3.6860 	3,068
Feb 5, 2024 	3.8000 	3.9520 	3.6100 	3.7050 	3.7050 	5,721
Feb 2, 2024 	3.7810 	3.8760 	3.6480 	3.8760 	3.8760 	5,932
Feb 1, 2024 	3.8000 	3.9140 	3.4580 	3.8000 	3.8000 	11,621
Jan 31, 2024 	4.0090 	4.1040 	3.8000 	4.0660 	4.0660 	12,526
Jan 30, 2024 	4.1230 	4.1610 	3.8190 	3.8950 	3.8950 	6,221
Jan 29, 2024 	4.3700 	4.3700 	3.9900 	3.9900 	3.9900 	13,584
Jan 26, 2024 	4.0280 	4.5600 	4.0280 	4.3700 	4.3700 	20,000
Jan 25, 2024 	4.2180 	4.3320 	3.9900 	4.1420 	4.1420 	5,474
Jan 24, 2024 	4.0850 	4.3700 	3.9900 	4.1420 	4.1420 	16,479
Jan 23, 2024 	4.1800 	4.4650 	3.9900 	4.0090 	4.0090 	16,363
Jan 22, 2024 	3.9140 	4.0660 	3.8000 	3.9900 	3.9900 	17,953
Jan 19, 2024 	3.6860 	3.8950 	3.6480 	3.8950 	3.8950 	9,374
Jan 18, 2024 	3.6100 	3.8950 	3.5150 	3.6480 	3.6480 	16,242
Jan 17, 2024 	3.6100 	3.9520 	3.6100 	3.6100 	3.6100 	11,516
Jan 16, 2024 	3.6100 	3.9520 	3.5150 	3.8000 	3.8000 	20,963
Jan 12, 2024 	4.1420 	4.1420 	3.8000 	3.8380 	3.8380 	34,358
Jan 11, 2024 	4.3700 	4.5220 	4.0280 	4.2560 	4.2560 	77,389
Jan 10, 2024 	4.0850 	5.8900 	3.8570 	5.7000 	5.7000 	309,695
Jan 9, 2024 	4.0280 	4.1990 	3.7620 	4.1800 	4.1800 	42,747
Jan 8, 2024 	3.4010 	3.9140 	3.2300 	3.7810 	3.7810 	35,611
Jan 5, 2024 	3.7430 	3.8190 	3.4390 	3.4960 	3.4960 	78,668
Jan 4, 2024 	4.2940 	4.4080 	3.8950 	4.1610 	4.1610 	1,136,926
Jan 3, 2024 	3.9520 	4.0470 	3.6100 	3.8950 	3.8950 	11,500
Jan 2, 2024 	3.9140 	4.1800 	3.8000 	3.9140 	3.9140 	6,674
Dec 29, 2023 	3.9900 	4.2180 	3.8190 	4.0660 	4.0660 	18,521
Dec 28, 2023 	3.8950 	4.0850 	3.6100 	4.0090 	4.0090 	19,379
Dec 27, 2023 	3.5720 	4.3510 	3.4390 	3.9520 	3.9520 	73,895
Dec 26, 2023 	3.6100 	3.7050 	3.4010 	3.5910 	3.5910 	18,095
Dec 22, 2023 	3.3250 	3.7240 	3.2300 	3.5340 	3.5340 	30,142
Dec 21, 2023 	3.4200 	3.4200 	3.0780 	3.2110 	3.2110 	14,584
Dec 20, 2023 	3.2300 	3.5720 	3.2300 	3.3630 	3.3630 	9,700
Dec 19, 2023 	3.1160 	3.3820 	3.0400 	3.3060 	3.3060 	8,247
Dec 18, 2023 	3.3630 	3.3820 	2.8500 	3.2110 	3.2110 	46,358
Dec 15, 2023 	3.9710 	3.9710 	3.2300 	3.5720 	3.5720 	55,447
Dec 14, 2023 	3.8000 	4.3700 	3.6290 	3.9710 	3.9710 	46,516
Dec 13, 2023 	3.5910 	4.8640 	3.5720 	3.8190 	3.8190 	205,900
Dec 12, 2023 	3.6480 	3.8380 	3.4580 	3.5720 	3.5720 	23,232
Dec 11, 2023 	4.5410 	4.5410 	3.3250 	3.7430 	3.7430 	64,563
Dec 8, 2023 	4.3890 	4.6550 	4.1800 	4.5220 	4.5220 	16,084
Dec 7, 2023 	4.6550 	4.7500 	4.2750 	4.5600 	4.5600 	38,000
Dec 6, 2023 	4.9400 	5.3200 	4.2750 	4.6740 	4.6740 	80,605
Dec 5, 2023 	5.4910 	5.5100 	4.7500 	5.0350 	5.0350 	53,600
Dec 4, 2023 	6.2700 	6.6690 	4.9020 	5.6240 	5.6240 	166,800
Dec 1, 2023 	4.9970 	6.2700 	4.9400 	5.3770 	5.3770 	34,689
Nov 30, 2023 	4.9020 	6.6310 	4.9020 	5.1490 	5.1490 	98,763
Nov 29, 2023 	7.1250 	7.1250 	5.2250 	5.3390 	5.3390 	557,200
Nov 28, 2023 	6.0800 	6.9350 	6.0230 	6.4030 	6.4030 	190,879
Nov 27, 2023 	6.1750 	6.1750 	5.8900 	5.9470 	5.9470 	3,968
Nov 24, 2023 	6.5360 	6.5740 	5.9660 	6.0990 	6.0990 	2,484
Nov 22, 2023 	7.2200 	7.2200 	6.1940 	6.4600 	6.4600 	4,484
Nov 21, 2023 	6.6690 	7.2200 	6.5170 	6.8400 	6.8400 	874
Nov 20, 2023 	6.8400 	7.8090 	6.4980 	7.0110 	7.0110 	6,395
Nov 17, 2023 	7.9420 	7.9420 	6.6690 	6.8590 	6.8590 	3,463
Nov 16, 2023 	6.9920 	7.7900 	6.2890 	7.4100 	7.4100 	9,753
Nov 15, 2023 	6.7260 	7.2200 	6.3080 	6.8400 	6.8400 	12,063
Nov 14, 2023 	7.7900 	8.6450 	6.2320 	6.5360 	6.5360 	34,226
Nov 13, 2023 	7.4100 	9.2340 	7.0490 	8.8540 	8.8540 	95,947
Nov 10, 2023 	7.6000 	7.6950 	7.0300 	7.6950 	7.6950 	3,511
Nov 9, 2023 	7.6380 	7.6380 	7.0490 	7.3340 	7.3340 	3,800
Nov 8, 2023 	7.6000 	7.7900 	7.0300 	7.7900 	7.7900 	2,200
Nov 7, 2023 	7.6760 	7.9800 	6.8400 	7.1250 	7.1250 	6,105
Nov 6, 2023 	8.0560 	8.1700 	7.6950 	7.6950 	7.6950 	1,937
Nov 3, 2023 	8.5500 	8.5500 	7.7900 	8.1320 	8.1320 	1,695
Nov 2, 2023 	7.9800 	8.3600 	7.8850 	8.3600 	8.3600 	1,184
Nov 1, 2023 	7.9230 	8.2650 	7.8280 	8.1700 	8.1700 	1,584
Oct 31, 2023 	7.7900 	8.2650 	7.7900 	8.1700 	8.1700 	821
Oct 30, 2023 	8.2650 	8.2650 	7.4100 	8.2650 	8.2650 	3,105
Oct 27, 2023 	8.9300 	8.9300 	7.6760 	8.1130 	8.1130 	1,905
Oct 26, 2023 	8.1700 	9.1200 	8.1700 	8.6640 	8.6640 	1,079
Oct 25, 2023 	8.5500 	8.6450 	7.6760 	8.5120 	8.5120 	884
Oct 24, 2023 	8.9300 	8.9300 	7.8280 	8.3410 	8.3410 	1,542
Oct 23, 2023 	7.7900 	9.5000 	7.3530 	8.1700 	8.1700 	3,332
Oct 20, 2023 	7.7140 	8.9490 	6.7640 	8.5500 	8.5500 	7,584
Oct 19, 2023 	9.5950 	11.2100 	7.0300 	8.4740 	8.4740 	13,368
Oct 18, 2023 	9.5570 	10.0510 	9.1200 	9.6900 	9.6900 	8,153
Oct 17, 2023 	9.9560 	10.4500 	9.5000 	9.7280 	9.7280 	2,842
Oct 16, 2023 	10.6400 	10.6400 	9.6900 	9.8990 	9.8990 	3,132
Oct 13, 2023 	11.0200 	11.0200 	9.8990 	10.6400 	10.6400 	1,358
Oct 12, 2023 	11.0390 	11.0390 	10.2600 	10.6970 	10.6970 	1,584
Oct 11, 2023 	10.6400 	11.3050 	10.6210 	10.6400 	10.6400 	1,379
Oct 10, 2023 	11.0200 	11.4000 	10.4500 	10.6400 	10.6400 	2,021
Oct 9, 2023 	10.9820 	11.0010 	10.3740 	11.0010 	11.0010 	1,037
Oct 6, 2023 	12.0270 	12.0270 	10.2600 	11.2100 	11.2100 	2,179
Oct 5, 2023 	10.2600 	11.3620 	10.2030 	10.6400 	10.6400 	1,147
Oct 4, 2023 	11.0580 	11.4000 	10.2600 	11.0010 	11.0010 	3,058
Oct 3, 2023 	11.1720 	11.7800 	10.6400 	11.4000 	11.4000 	1,532
Oct 2, 2023 	11.0200 	11.7800 	11.0200 	11.0200 	11.0200 	1,974
Sep 29, 2023 	11.5900 	11.7800 	10.8300 	11.6470 	11.6470 	916
Sep 28, 2023 	11.4000 	11.9700 	11.2100 	11.4950 	11.4950 	2,026
Sep 27, 2023 	11.9510 	11.9700 	10.9440 	11.2100 	11.2100 	1,695
Sep 26, 2023 	11.3620 	11.6470 	10.6400 	11.3810 	11.3810 	2,458
Sep 25, 2023 	11.2100 	13.3000 	10.4880 	10.6400 	10.6400 	2,300
Sep 22, 2023 	11.7610 	12.0460 	10.6400 	10.8490 	10.8490 	1,974
Sep 21, 2023 	13.2240 	13.4140 	11.0200 	11.3050 	11.3050 	9,884
Sep 20, 2023 	13.2050 	13.9840 	12.5590 	13.4900 	13.4900 	14,584
Sep 19, 2023 	13.9080 	14.1550 	11.8560 	12.2740 	12.2740 	6,479
Sep 18, 2023 	13.6800 	15.4850 	13.4900 	14.3450 	14.3450 	11,011
Sep 15, 2023 	11.2100 	15.7130 	10.3550 	15.7130 	15.7130 	36,663
Sep 14, 2023 	10.6020 	11.0200 	10.2220 	10.8300 	10.8300 	1,553
Sep 13, 2023 	9.8800 	10.8300 	9.8800 	10.1270 	10.1270 	2,089
Sep 12, 2023 	11.1720 	11.1720 	9.7090 	10.2790 	10.2790 	4,711
Sep 11, 2023 	10.8300 	11.3240 	9.9750 	10.7730 	10.7730 	7,747
Sep 8, 2023 	11.4000 	11.7040 	10.4690 	10.5450 	10.5450 	6,568
Sep 7, 2023 	11.9700 	12.5020 	10.6780 	11.5710 	11.5710 	10,379
Sep 6, 2023 	13.0150 	13.1100 	11.7800 	12.0080 	12.0080 	5,368
Sep 5, 2023 	12.2360 	13.5660 	12.0080 	12.5400 	12.5400 	18,105
Sep 1, 2023 	12.5400 	13.2050 	12.1600 	12.7490 	12.7490 	7,663
Aug 31, 2023 	12.5210 	12.9200 	11.4000 	12.6730 	12.6730 	7,995
Aug 30, 2023 	10.4690 	12.9390 	10.4500 	12.1980 	12.1980 	14,200
Aug 29, 2023 	10.9060 	11.0390 	10.3740 	10.9630 	10.9630 	3,926
Aug 28, 2023 	10.6400 	10.7540 	10.2600 	10.6020 	10.6020 	4,868
Aug 25, 2023 	11.6280 	11.6280 	10.2600 	10.6210 	10.6210 	5,384
Aug 24, 2023 	11.6090 	12.3120 	11.0200 	11.3620 	11.3620 	5,442
Aug 23, 2023 	12.0080 	12.1600 	11.4190 	11.7610 	11.7610 	2,579
Aug 22, 2023 	12.0840 	12.5400 	11.4760 	12.0650 	12.0650 	1,553
Aug 21, 2023 	12.5210 	12.5400 	11.4950 	12.1220 	12.1220 	4,511
Aug 18, 2023 	12.7490 	12.7490 	11.4000 	11.7990 	11.7990 	6,047
Aug 17, 2023 	12.7110 	12.7110 	11.5900 	12.5020 	12.5020 	6,026
Aug 16, 2023 	13.4900 	13.6040 	11.8180 	12.1600 	12.1600 	17,058
Aug 15, 2023 	13.7180 	14.0220 	12.5970 	13.6420 	13.6420 	18,868
Aug 14, 2023 	13.5850 	13.9270 	12.9200 	13.7940 	13.7940 	14,311
Aug 11, 2023 	12.9390 	14.2500 	12.9390 	13.7370 	13.7370 	14,316
Aug 10, 2023 	12.5400 	15.9600 	12.5400 	13.3570 	13.3570 	115,289
Aug 9, 2023 	18.5440 	18.6200 	13.8700 	16.0360 	16.0360 	585,095
Aug 8, 2023 	15.7510 	15.7510 	13.1100 	14.6490 	14.6490 	7,411
Aug 7, 2023 	16.7770 	21.2800 	14.9340 	15.6370 	15.6370 	54,958
Aug 4, 2023 	16.5490 	17.5180 	15.3520 	15.3900 	15.3900 	3,116
Aug 3, 2023 	16.7200 	17.4800 	15.6750 	16.8910 	16.8910 	4,563
Aug 2, 2023 	17.5750 	18.7910 	17.1000 	17.2900 	17.2900 	2,247
Aug 1, 2023 	18.5060 	18.5060 	17.4230 	17.6700 	17.6700 	1,037
Jul 31, 2023 	17.8600 	18.4300 	16.9100 	17.8600 	17.8600 	2,779
