Date	Open	High	Low	Close	Adj Close	Volume
Jul 02, 2024	2.2800	2.3100	2.1700	2.1700	2.1700	54,600
Jul 01, 2024	2.3500	2.3600	2.1400	2.2200	2.2200	46,800
Jun 28, 2024	2.1300	2.2400	2.0700	2.1600	2.1600	55,400
Jun 27, 2024	1.9600	2.2400	1.9250	2.1300	2.1300	119,600
Jun 26, 2024	1.9300	1.9400	1.9000	1.9000	1.9000	14,300
Jun 25, 2024	1.9600	1.9900	1.9110	1.9200	1.9200	22,200
Jun 24, 2024	1.8300	1.9500	1.8300	1.9000	1.9000	58,000
Jun 21, 2024	1.9000	2.0000	1.7600	1.7600	1.7600	78,000
Jun 20, 2024	1.8700	1.9100	1.8600	1.8600	1.8600	32,500
Jun 18, 2024	1.9600	2.0200	1.9000	1.9000	1.9000	111,200
Jun 17, 2024	1.9100	2.0400	1.9100	1.9600	1.9600	90,400
Jun 14, 2024	1.9300	2.1100	1.9300	2.0000	2.0000	72,000
Jun 13, 2024	2.1300	2.1700	2.0200	2.1070	2.1070	91,300
Jun 12, 2024	2.1900	2.4000	2.1000	2.1800	2.1800	145,400
Jun 11, 2024	2.2680	2.2800	2.1800	2.2100	2.2100	30,900
Jun 10, 2024	2.2900	2.3700	2.2300	2.2600	2.2600	46,800
Jun 07, 2024	2.2100	2.3100	2.2100	2.3000	2.3000	46,600
Jun 06, 2024	2.4200	2.4200	2.2290	2.2700	2.2700	57,300
Jun 05, 2024	2.2900	2.3900	2.2100	2.3500	2.3500	64,900
Jun 04, 2024	2.5000	2.5000	2.2500	2.3500	2.3500	34,300
Jun 03, 2024	2.4000	2.5500	2.3300	2.3700	2.3700	37,800
May 31, 2024	2.4100	2.4600	2.3170	2.4000	2.4000	26,900
May 30, 2024	2.4000	2.5500	2.4000	2.4200	2.4200	42,600
May 29, 2024	2.4600	2.5800	2.2700	2.4500	2.4500	82,800
May 28, 2024	2.6400	2.6600	2.4900	2.5400	2.5400	75,100
May 24, 2024	2.4600	2.6800	2.4400	2.6700	2.6700	105,100
May 23, 2024	2.4800	2.5780	2.4500	2.4600	2.4600	84,200
May 22, 2024	2.3800	2.4900	2.3600	2.4800	2.4800	68,200
May 21, 2024	2.2800	2.4800	2.2770	2.3700	2.3700	73,300
May 20, 2024	2.2800	2.3000	2.1900	2.2200	2.2200	48,500
May 17, 2024	2.5900	2.6000	2.1840	2.2600	2.2600	132,200
May 16, 2024	1.8700	2.5500	1.8700	2.4500	2.4500	411,300
May 15, 2024	1.8600	1.9400	1.8040	1.8800	1.8800	88,300
May 14, 2024	1.9500	2.0000	1.8100	1.8700	1.8700	191,300
May 13, 2024	2.0000	2.0400	1.9500	1.9900	1.9900	98,400
May 10, 2024	2.0600	2.0900	1.9600	2.0000	2.0000	81,800
May 09, 2024	2.0800	2.0900	1.9500	2.0200	2.0200	102,900
May 08, 2024	2.0500	2.1030	1.9900	2.0700	2.0700	43,600
May 07, 2024	1.9600	2.1100	1.9300	2.0800	2.0800	87,400
May 06, 2024	2.0400	2.1500	1.9310	1.9700	1.9700	150,100
May 03, 2024	2.2400	2.2510	2.0300	2.0900	2.0900	116,800
May 02, 2024	2.5000	2.5000	2.2500	2.2900	2.2900	107,800
May 01, 2024	2.4900	2.5500	2.3600	2.4500	2.4500	80,100
Apr 30, 2024	2.5600	2.6550	2.3650	2.4500	2.4500	76,500
Apr 29, 2024	2.3600	2.5900	2.3100	2.5300	2.5300	69,700
Apr 26, 2024	2.3200	2.4300	2.3200	2.3700	2.3700	94,800
Apr 25, 2024	2.4500	2.6000	2.3100	2.4100	2.4100	119,500
Apr 24, 2024	2.5200	2.6600	2.3800	2.4500	2.4500	112,700
Apr 23, 2024	2.9900	3.1000	2.5200	2.5900	2.5900	403,700
Apr 22, 2024	2.7700	3.1630	2.7400	3.0000	3.0000	245,600
Apr 19, 2024	2.8100	2.8800	2.7300	2.7800	2.7800	218,800
Apr 18, 2024	2.9300	2.9900	2.7600	2.7900	2.7900	142,900
Apr 17, 2024	2.8900	3.1000	2.8870	2.9100	2.9100	209,500
Apr 16, 2024	2.8000	2.8900	2.5000	2.8300	2.8300	130,400
Apr 15, 2024	2.3300	2.8900	2.3210	2.7600	2.7600	443,300
Apr 12, 2024	2.4800	2.4800	2.3100	2.3600	2.3600	161,300
Apr 11, 2024	2.5200	2.5500	2.3000	2.3500	2.3500	184,900
Apr 10, 2024	2.6000	2.6000	2.5200	2.5500	2.5500	63,000
Apr 09, 2024	2.7000	2.7000	2.5000	2.6100	2.6100	93,200
Apr 08, 2024	2.9100	2.9500	2.5000	2.6500	2.6500	118,600
Apr 05, 2024	2.6800	3.0000	2.3000	2.6900	2.6900	418,100
Apr 04, 2024	2.1800	2.9500	2.1790	2.5800	2.5800	587,000
Apr 03, 2024	2.1500	2.2400	2.0600	2.2400	2.2400	155,700
Apr 02, 2024	2.0900	2.1400	2.0100	2.1200	2.1200	122,800
Apr 01, 2024	2.0800	2.1300	1.9710	2.0900	2.0900	95,100
Mar 28, 2024	2.0500	2.0500	1.9600	2.0200	2.0200	74,000
Mar 27, 2024	2.1000	2.1000	2.0100	2.0800	2.0800	49,800
Mar 26, 2024	2.1600	2.1600	2.0300	2.0900	2.0900	74,800
Mar 25, 2024	2.1300	2.1400	2.0700	2.1200	2.1200	71,800
Mar 22, 2024	2.0600	2.1400	2.0300	2.1300	2.1300	181,700
Mar 21, 2024	2.0700	2.0900	1.9800	2.0400	2.0400	197,100
Mar 20, 2024	2.0200	2.1300	1.8500	1.9400	1.9400	172,100
Mar 19, 2024	2.1300	2.1400	2.0200	2.0700	2.0700	249,900
Mar 18, 2024	2.0300	2.1800	2.0100	2.1300	2.1300	359,300
Mar 15, 2024	1.8800	1.9400	1.7630	1.9000	1.9000	138,400
Mar 14, 2024	1.9600	1.9600	1.6000	1.7700	1.7700	198,900
Mar 13, 2024	2.0400	2.1100	1.8000	1.9150	1.9150	300,100
Mar 12, 2024	2.0000	2.1500	1.8700	2.0100	2.0100	262,400
Mar 11, 2024	1.5500	2.1500	1.5400	2.0300	2.0300	1,058,400
Mar 08, 2024	1.5500	1.5500	1.4300	1.5300	1.5300	146,400
Mar 07, 2024	1.6000	1.7000	1.4100	1.5500	1.5500	394,800
Mar 06, 2024	3.0800	3.0800	1.3900	1.5000	1.5000	1,964,300
Mar 05, 2024	2.4900	3.6200	2.4600	3.0000	3.0000	3,616,800
Mar 04, 2024	2.2300	2.3700	1.9400	2.3500	2.3500	93,000
Mar 01, 2024	2.3400	2.3900	2.1000	2.1000	2.1000	60,100
Feb 29, 2024	2.1900	2.4900	2.0800	2.3200	2.3200	71,500
Feb 28, 2024	2.0990	2.1800	2.0800	2.1500	2.1500	49,800
Feb 27, 2024	1.9600	2.0700	1.9000	2.0600	2.0600	45,100
Feb 26, 2024	1.8000	1.8900	1.6160	1.8200	1.8200	40,900
Feb 23, 2024	1.4200	2.1500	1.4200	1.8000	1.8000	316,300
Feb 22, 2024	1.5200	1.5400	1.4100	1.4200	1.4200	15,300
Feb 21, 2024	1.5000	1.5000	1.4700	1.4700	1.4700	3,600
Feb 20, 2024	1.4900	1.5400	1.4900	1.5000	1.5000	10,400
Feb 16, 2024	1.5400	1.5400	1.5200	1.5200	1.5200	8,900
Feb 15, 2024	1.5200	1.5350	1.5100	1.5100	1.5100	7,500
Feb 14, 2024	1.5300	1.5400	1.5200	1.5400	1.5400	6,100
Feb 13, 2024	1.5200	1.5830	1.5200	1.5200	1.5200	4,800
Feb 12, 2024	1.5800	1.5800	1.5100	1.5200	1.5200	56,300
Feb 09, 2024	1.5560	1.6300	1.5500	1.5800	1.5800	3,200
Feb 08, 2024	1.6300	1.6300	1.5700	1.5700	1.5700	9,200
Feb 07, 2024	1.5500	1.5710	1.5400	1.5710	1.5710	11,300
Feb 06, 2024	1.5700	1.5800	1.5400	1.5600	1.5600	13,000
Feb 05, 2024	1.5410	1.5760	1.5410	1.5760	1.5760	700
Feb 02, 2024	1.5500	1.6000	1.5400	1.5800	1.5800	3,800
Feb 01, 2024	1.5700	1.6100	1.5400	1.5400	1.5400	10,800
Jan 31, 2024	1.5800	1.6100	1.5700	1.5700	1.5700	2,000
Jan 30, 2024	1.6400	1.6480	1.5540	1.6000	1.6000	3,900
Jan 29, 2024	1.6000	1.6500	1.5500	1.6000	1.6000	17,500
Jan 26, 2024	1.6000	1.6400	1.5900	1.6400	1.6400	8,100
Jan 25, 2024	1.5510	1.6400	1.5500	1.5850	1.5850	47,800
Jan 24, 2024	1.5500	1.6200	1.5450	1.5500	1.5500	13,000
Jan 23, 2024	1.5900	1.5900	1.5500	1.5500	1.5500	7,500
Jan 22, 2024	1.5100	1.5400	1.4900	1.5100	1.5100	4,600
Jan 19, 2024	1.5400	1.6000	1.4800	1.5400	1.5400	9,300
Jan 18, 2024	1.5800	1.5900	1.4900	1.5350	1.5350	10,100
Jan 17, 2024	1.5000	1.5880	1.5000	1.5100	1.5100	17,800
Jan 16, 2024	1.5890	1.5890	1.4900	1.5700	1.5700	5,000
Jan 12, 2024	1.6000	1.6000	1.4900	1.4900	1.4900	13,500
Jan 11, 2024	1.4800	1.6200	1.4800	1.5960	1.5960	8,600
Jan 10, 2024	1.6500	1.6500	1.5000	1.5400	1.5400	5,700
Jan 09, 2024	1.6100	1.6290	1.4300	1.5500	1.5500	4,600
Jan 08, 2024	1.6400	1.6400	1.5100	1.5600	1.5600	7,400
Jan 05, 2024	1.5900	1.5900	1.4100	1.5300	1.5300	2,800
Jan 04, 2024	1.5600	1.6400	1.4600	1.4600	1.4600	9,100
Jan 03, 2024	1.7000	1.7000	1.5200	1.5200	1.5200	9,100
Jan 02, 2024	1.5600	1.6900	1.4830	1.6900	1.6900	8,300
Dec 29, 2023	1.6000	1.6000	1.4710	1.4710	1.4710	13,500
Dec 28, 2023	1.6500	1.6700	1.5670	1.6700	1.6700	9,500
Dec 27, 2023	1.6150	1.6300	1.5610	1.6300	1.6300	5,200
Dec 26, 2023	1.6200	1.7100	1.5300	1.6700	1.6700	46,200
Dec 22, 2023	1.5150	1.5600	1.4880	1.5200	1.5200	2,300
Dec 21, 2023	1.5300	1.5300	1.3940	1.4600	1.4600	13,300
Dec 20, 2023	1.7400	1.7400	1.3800	1.5900	1.5900	38,600
Dec 19, 2023	1.4700	1.7500	1.4150	1.4500	1.4500	36,100
Dec 18, 2023	1.3300	1.4500	1.3300	1.4000	1.4000	18,100
Dec 15, 2023	1.5600	1.5600	1.4000	1.5400	1.5400	61,500
Dec 14, 2023	1.4400	1.6000	1.3600	1.4400	1.4400	30,000
Dec 13, 2023	1.6870	1.6870	1.3600	1.3600	1.3600	22,700
Dec 12, 2023	1.4020	1.4560	1.4000	1.4000	1.4000	8,600
Dec 11, 2023	1.4000	1.4900	1.3900	1.3900	1.3900	15,000
Dec 08, 2023	1.4500	1.4900	1.3900	1.4100	1.4100	37,200
Dec 07, 2023	1.4600	1.5300	1.4600	1.5200	1.5200	2,100
Dec 06, 2023	1.5500	1.5500	1.4600	1.5000	1.5000	35,100
Dec 05, 2023	1.5210	1.6700	1.5200	1.5550	1.5550	19,100
Dec 04, 2023	1.6500	1.6500	1.5800	1.6000	1.6000	21,600
Dec 01, 2023	1.5900	1.6900	1.4800	1.6900	1.6900	29,600
Nov 30, 2023	1.5000	1.7500	1.4600	1.6600	1.6600	181,500
Nov 29, 2023	1.4200	1.4740	1.3500	1.3500	1.3500	10,500
Nov 28, 2023	1.4100	1.4500	1.3800	1.4050	1.4050	3,300
Nov 27, 2023	1.3900	1.4900	1.3800	1.4100	1.4100	9,500
Nov 24, 2023	1.3900	1.4800	1.3800	1.4000	1.4000	19,400
Nov 22, 2023	1.4000	1.4500	1.3800	1.3800	1.3800	5,100
Nov 21, 2023	1.3800	1.4300	1.3800	1.4100	1.4100	4,800
Nov 20, 2023	1.3800	1.4500	1.3800	1.4400	1.4400	5,600
Nov 17, 2023	1.4280	1.4280	1.3800	1.3900	1.3900	3,000
Nov 16, 2023	1.3800	1.4300	1.3800	1.4300	1.4300	16,300
Nov 15, 2023	1.4500	1.4500	1.3800	1.4150	1.4150	8,300
Nov 14, 2023	1.4000	1.5000	1.4000	1.4410	1.4410	6,900
Nov 13, 2023	1.3900	1.5100	1.3900	1.4330	1.4330	4,600
Nov 10, 2023	1.5000	1.5000	1.4200	1.4600	1.4600	5,300
Nov 09, 2023	1.4500	1.4800	1.4500	1.4800	1.4800	1,600
Nov 08, 2023	1.3990	1.4800	1.3500	1.4800	1.4800	12,900
Nov 07, 2023	1.3800	1.4000	1.3800	1.3900	1.3900	2,400
Nov 06, 2023	1.4900	1.4900	1.3700	1.3700	1.3700	1,900
Nov 03, 2023	1.2900	1.4800	1.2900	1.4130	1.4130	12,200
Nov 02, 2023	1.2300	1.2900	1.2300	1.2900	1.2900	800
Nov 01, 2023	1.3200	1.3300	1.2200	1.2800	1.2800	1,800
Oct 31, 2023	1.2620	1.2620	1.2620	1.2620	1.2620	800
Oct 30, 2023	1.4100	1.4100	1.1500	1.1800	1.1800	17,800
Oct 27, 2023	1.3400	1.4000	1.3400	1.3500	1.3500	2,200
Oct 26, 2023	1.3680	1.4900	1.3420	1.4900	1.4900	1,800
Oct 25, 2023	1.3610	1.3610	1.3560	1.3560	1.3560	1,400
Oct 24, 2023	1.4800	1.4800	1.4800	1.4800	1.4800	300
Oct 23, 2023	1.4500	1.4900	1.3500	1.4100	1.4100	1,200
Oct 20, 2023	1.3500	1.4400	1.3500	1.4400	1.4400	1,900
Oct 19, 2023	1.3400	1.5100	1.3400	1.3500	1.3500	1,800
Oct 18, 2023	1.3600	1.3600	1.3420	1.3420	1.3420	2,000
Oct 17, 2023	1.3900	1.4500	1.3600	1.3600	1.3600	8,200
Oct 16, 2023	1.4300	1.4500	1.3400	1.3600	1.3600	2,800
Oct 13, 2023	1.4240	1.4240	1.3270	1.3270	1.3270	2,600
Oct 12, 2023	1.4500	1.4500	1.3200	1.3300	1.3300	4,100
Oct 11, 2023	1.4300	1.5090	1.4300	1.4600	1.4600	16,600
Oct 10, 2023	1.4300	1.4300	1.3200	1.3500	1.3500	2,300
Oct 09, 2023	1.3360	1.3360	1.3000	1.3200	1.3200	1,800
Oct 06, 2023	1.2400	1.2400	1.1800	1.2400	1.2400	1,500
Oct 05, 2023	1.3140	1.3500	1.3140	1.3500	1.3500	1,500
Oct 04, 2023	1.1300	1.3400	1.1300	1.3300	1.3300	14,900
Oct 03, 2023	1.3600	1.3600	1.1600	1.3300	1.3300	10,900
Oct 02, 2023	1.2100	1.4400	1.2100	1.4200	1.4200	34,300
Sep 29, 2023	1.2000	1.2400	1.1500	1.1640	1.1640	4,800
Sep 28, 2023	1.1600	1.2000	1.1600	1.1600	1.1600	3,700
Sep 27, 2023	1.1300	1.1800	1.1000	1.1500	1.1500	6,900
Sep 26, 2023	0.9550	1.1800	0.9550	1.0900	1.0900	11,300
Sep 25, 2023	1.0840	1.1180	0.9900	0.9900	0.9900	41,500
Sep 22, 2023	1.1000	1.1300	1.0300	1.0300	1.0300	24,200
Sep 21, 2023	1.4000	1.4300	1.0200	1.0600	1.0600	39,000
Sep 20, 2023	1.6300	1.6300	1.5400	1.5400	1.5400	7,800
Sep 19, 2023	1.6800	1.7000	1.5380	1.6200	1.6200	11,100
Sep 18, 2023	1.5570	1.6900	1.5570	1.6810	1.6810	6,200
Sep 15, 2023	1.6400	1.7590	1.6400	1.6900	1.6900	1,800
Sep 14, 2023	1.6700	1.7100	1.5600	1.7000	1.7000	13,300
Sep 13, 2023	1.6300	1.7900	1.6000	1.6200	1.6200	26,800
Sep 12, 2023	1.8000	1.8000	1.6700	1.7000	1.7000	2,200
Sep 11, 2023	1.6900	1.8000	1.6700	1.6700	1.6700	2,600
Sep 08, 2023	1.7300	1.7600	1.6600	1.7600	1.7600	13,000
Sep 07, 2023	1.6400	1.7300	1.6300	1.7200	1.7200	12,600
Sep 06, 2023	1.6700	1.7900	1.6000	1.7300	1.7300	5,400
Sep 05, 2023	1.7500	1.7800	1.7500	1.7660	1.7660	1,700
Sep 01, 2023	1.8000	1.8400	1.6000	1.8000	1.8000	23,400
Aug 31, 2023	1.7000	1.7850	1.7000	1.7300	1.7300	1,900
Aug 30, 2023	1.8200	1.8200	1.7300	1.7300	1.7300	1,400
Aug 29, 2023	1.7500	1.8900	1.6300	1.8800	1.8800	4,000
Aug 28, 2023	1.7800	1.7800	1.7000	1.7500	1.7500	2,700
Aug 25, 2023	1.7240	1.7240	1.7240	1.7240	1.7240	800
Aug 24, 2023	1.7700	1.8500	1.6400	1.7200	1.7200	8,100
Aug 23, 2023	1.8030	1.8300	1.8000	1.8060	1.8060	1,400
Aug 22, 2023	1.7990	1.7990	1.7990	1.7990	1.7990	1,000
Aug 21, 2023	1.7320	1.8500	1.7320	1.8000	1.8000	2,100
Aug 18, 2023	1.7110	1.8700	1.7100	1.7980	1.7980	1,800
Aug 17, 2023	1.8000	1.8600	1.7700	1.8300	1.8300	10,100
Aug 16, 2023	1.8250	1.8500	1.7300	1.8500	1.8500	2,100
Aug 15, 2023	1.7300	1.8550	1.7100	1.8550	1.8550	1,100
Aug 14, 2023	1.7900	1.8500	1.6500	1.8500	1.8500	12,200
Aug 11, 2023	1.7400	1.8800	1.7000	1.8700	1.8700	9,700
Aug 10, 2023	1.7500	1.8200	1.6800	1.8200	1.8200	9,700
Aug 09, 2023	1.6680	1.8700	1.6680	1.7600	1.7600	7,900
Aug 08, 2023	1.6800	1.7890	1.6800	1.7100	1.7100	8,000
Aug 07, 2023	1.8300	1.8700	1.7300	1.7400	1.7400	11,600
Aug 04, 2023	1.7600	1.8100	1.7600	1.7900	1.7900	11,000
Aug 03, 2023	1.8200	1.9300	1.7700	1.7700	1.7700	3,400
Aug 02, 2023	1.8350	1.9800	1.7600	1.9000	1.9000	32,100
Aug 01, 2023	1.8400	1.8600	1.7600	1.8600	1.8600	8,600
Jul 31, 2023	1.7800	1.8500	1.7100	1.7600	1.7600	21,700
Jul 28, 2023	1.7700	1.8390	1.7500	1.8390	1.8390	8,100
Jul 27, 2023	1.8900	1.9000	1.7700	1.8100	1.8100	14,400
Jul 26, 2023	1.7600	1.8100	1.7600	1.8100	1.8100	2,600
Jul 25, 2023	1.7500	1.8300	1.7500	1.7520	1.7520	7,500
Jul 24, 2023	1.7000	1.8300	1.7000	1.7500	1.7500	14,700
Jul 21, 2023	1.8700	1.8700	1.7300	1.7600	1.7600	23,800
Jul 20, 2023	1.7500	1.8200	1.7400	1.8000	1.8000	24,500
Jul 19, 2023	1.8800	1.8800	1.7590	1.7600	1.7600	12,100
Jul 18, 2023	1.8150	1.9300	1.7680	1.8200	1.8200	22,200
Jul 17, 2023	1.7100	1.7450	1.7100	1.7450	1.7450	1,700
Jul 14, 2023	1.7500	1.8500	1.7100	1.7700	1.7700	11,700
Jul 13, 2023	1.7100	1.8350	1.6500	1.7600	1.7600	6,300
Jul 12, 2023	1.8400	1.8400	1.5200	1.7100	1.7100	67,800
Jul 11, 2023	1.7640	1.9300	1.7600	1.7600	1.7600	2,900
Jul 10, 2023	1.9600	1.9600	1.7200	1.7300	1.7300	7,400
Jul 07, 2023	1.7800	1.8500	1.7200	1.8100	1.8100	6,600
Jul 06, 2023	1.7810	1.8600	1.7500	1.8600	1.8600	4,400
Jul 05, 2023	1.8000	1.9100	1.7300	1.7300	1.7300	3,600
Jul 03, 2023	1.8200	1.8900	1.8110	1.8900	1.8900	6,400
Jun 30, 2023	1.7810	1.8300	1.7810	1.8300	1.8300	1,000
Jun 29, 2023	1.7200	1.8700	1.7200	1.7800	1.7800	12,100
Jun 28, 2023	1.7480	1.8100	1.7000	1.7500	1.7500	15,100
Jun 27, 2023	1.7700	1.7700	1.7000	1.7690	1.7690	12,500
Jun 26, 2023	1.8000	1.8150	1.6700	1.7700	1.7700	4,400
Jun 23, 2023	1.7200	1.8350	1.7000	1.7800	1.7800	13,300
Jun 22, 2023	1.6170	1.7300	1.6170	1.7300	1.7300	9,300
Jun 21, 2023	1.6100	1.7000	1.5800	1.5800	1.5800	50,100
Jun 20, 2023	1.8300	1.8300	1.6800	1.6800	1.6800	12,000
Jun 16, 2023	1.7800	1.8900	1.7100	1.7900	1.7900	9,400
Jun 15, 2023	1.7500	1.8400	1.7400	1.7900	1.7900	10,800
Jun 14, 2023	1.9300	1.9300	1.7000	1.7400	1.7400	85,200
Jun 13, 2023	2.0100	2.0100	1.9010	1.9200	1.9200	11,800
Jun 12, 2023	2.0100	2.0400	1.9100	1.9500	1.9500	12,500
Jun 09, 2023	2.0000	2.0400	2.0000	2.0300	2.0300	13,100
Jun 08, 2023	1.9400	1.9400	1.8850	1.9300	1.9300	3,600
Jun 07, 2023	1.8300	2.1500	1.7500	1.8300	1.8300	106,100
Jun 06, 2023	1.8200	1.9000	1.7620	1.8520	1.8520	8,400
Jun 05, 2023	1.8050	2.0100	1.8000	1.8600	1.8600	18,800
Jun 02, 2023	1.7800	1.8900	1.7800	1.8200	1.8200	7,800
Jun 01, 2023	1.7300	1.8200	1.7300	1.8200	1.8200	2,200
May 31, 2023	1.8500	1.8900	1.7300	1.8300	1.8300	8,000
May 30, 2023	1.8400	1.8920	1.7100	1.8900	1.8900	23,900
May 26, 2023	1.9200	1.9300	1.8630	1.8800	1.8800	7,000
May 25, 2023	1.8180	1.9600	1.8180	1.9200	1.9200	5,600
May 24, 2023	2.0200	2.0200	1.8100	1.8200	1.8200	9,800
May 23, 2023	1.9000	2.0800	1.9000	1.9600	1.9600	22,500
May 22, 2023	1.8300	1.9000	1.8300	1.9000	1.9000	14,000
May 19, 2023	1.7100	1.8400	1.7000	1.8300	1.8300	7,600
May 18, 2023	1.7600	1.8750	1.7300	1.7800	1.7800	7,300
May 17, 2023	1.7500	1.8400	1.7500	1.8000	1.8000	5,400
